period,rgdp,ngdp,y,x,lf,c,W,sW,cW,ceW1,ceW2,rer1,tot1,nx1,ex1,im1,exrate1,texrate1,mktpen1,tau1,ntb1,rer2,tot2,nx2,ex2,im2,exrate2,texrate2,mktpen2,tau2,ntb2
0,100.0000017789688087,100.0000017789688087,189.2068176096694572,15.5396597128125880,1.4815692372961826,84.4603420661562296,1.6493035687025071,0.0000000000000000,4223.0170929710575365,0.0000000000000000,0.0000000000000000,1.0000000029421385,1.0000000014706023,1.0975553153394682,14.8334536348753936,13.7358983195359254,0.5448322661549319,0.5500000014507231,0.2523659246791988,0.0000000000000000,0.0000000000000000,0.9999999982351144,1.0000000141406027,-1.0975557453539846,15.5034807956892795,16.6010365410432641,0.4329285589113303,0.4299999891655126,0.2212575902586603,0.0000000000000000,0.0000000000000000
1,100.0000016260332245,100.0000016260331961,189.2068177728906448,15.5396597046532747,1.4815692425158913,84.4603419213799498,1.6491685037696517,0.0000000000000000,4223.0170948562181366,0.0000000000000000,0.0000000000000000,1.0000000014350430,0.9999999999456921,1.0975552814032632,14.8334532990253347,13.7358980176220715,0.5448322661549319,0.5500000009592643,0.2523659244202660,0.0000000000000000,0.0000000000000000,0.9999999989661047,1.0000000134416140,-1.0975556606540362,15.5034808423039632,16.6010365029579994,0.4329285589113296,0.4299999907655144,0.2212575912405360,0.0000000000000000,0.0000000000000000
2,100.0000016028214702,100.0000016028214418,189.2068177354285581,15.5396596540739278,1.4815692418811448,84.4603419487475264,1.6490307603820999,0.0000000000000000,4223.0170941180285809,0.0000000000000000,0.0000000000000000,1.0000000023784887,1.0000000011904093,1.0975552632076067,14.8334532277299296,13.7358979645223229,0.5448322661549313,0.5500000016185400,0.2523659248151295,0.0000000000000000,0.0000000000000000,0.9999999983021051,1.0000000110817810,-1.0975555612476242,15.5034809943584406,16.6010365556060648,0.4329285589113296,0.4299999898783887,0.2212575908080442,0.0000000000000000,0.0000000000000000
3,100.0000016940464320,100.0000016940464320,189.2068178335059088,15.5396596860751988,1.4815692432911254,84.4603420079712350,1.6488902858184873,0.0000000000000000,4223.0170978984633621,0.0000000000000000,0.0000000000000000,1.0000000022907178,0.9999999973425715,1.0975554900343454,14.8334534394514304,13.7358979494170850,0.5448322661549320,0.5500000013968847,0.2523659246938796,0.0000000000000000,0.0000000000000000,0.9999999992536772,1.0000000157727129,-1.0975557963428333,15.5034808938089643,16.6010366901517976,0.4329285589113304,0.4299999906028878,0.2212575911006454,0.0000000000000000,0.0000000000000000
4,99.9068656743130390,99.9068656743130674,189.1474943824068760,15.5167825069859777,1.4580066378398919,84.3900831673270631,1.6487470263941877,0.0000000000000000,4223.0170982800727870,0.0000000000000000,0.0000000000000000,0.9996499315467057,0.9986294411149479,1.1502234156315279,14.7809722289640924,13.6307488133325645,0.5448322661549322,0.5501020342655235,0.2492620332670269,0.0000000000000000,0.0000000000000000,0.9995482674786743,0.9993239466010090,-1.0771998945861068,15.4246047093005618,16.5018046038866686,0.4230156428587094,0.4299965589508866,0.2230562883960508,0.0000000000000000,0.0000000000000000
5,99.8182608527976925,99.8182608527976214,189.0179959138328911,15.5700663710065452,1.4846727119909771,84.2481944817911312,1.6486282546270710,0.0000000000000000,4223.0170966137911819,0.0000000000000000,0.0000000000000000,1.0001377951297459,0.9993867340417295,1.1518724042448110,14.8472356378357766,13.6953632335909656,0.5448322661549334,0.5502658911452462,0.2522715663362325,0.0000000000000000,0.0000000000000000,1.0002801553347280,0.9991165331321770,-0.9998523357278302,15.5383285655744068,16.5381809013022369,0.4329285589113306,0.4305056527655259,0.2213192533673191,0.0000000000000000,0.0000000000000000
6,99.8280263861847175,99.8280263861844332,189.0325604413641827,15.5779895551791299,1.4838706728420861,84.2500368310055308,1.6485624463233757,0.0000000000000000,4223.0170998309095012,0.0000000000000000,0.0000000000000000,1.0001664264107784,0.9994145498355037,1.1513495003946481,14.8500002524631576,13.6986507520685095,0.5448322661549324,0.5502979369076341,0.2523990799700849,0.0000000000000000,0.0000000000000000,1.0003176254445771,0.9991584764819887,-1.0010513105796424,15.5451202527532377,16.5461715633328801,0.4329285589113311,0.4305519704989262,0.2215851364061190,0.0000000000000000,0.0000000000000000
7,99.7282598289531990,99.7282598289531990,189.0079864478350942,15.5160962353893996,1.4344938618117178,84.2121635935638011,1.6484946077891880,0.0000000000000000,4223.0170935436863147,0.0000000000000000,0.0000000000000000,0.9993726408658201,0.9967418869191029,1.2386341450287368,14.7299612793741233,13.4913271343453864,0.5347609927038032,0.5505225895315260,0.2504852587760373,0.0000000000000000,0.0000000000000000,0.9992398839506282,0.9982838153472431,-1.0144522715255277,15.3650988880871395,16.3795511596126673,0.4230156428587091,0.4304475485242715,0.2198202310700620,0.0000000000000000,0.0000000000000000
8,99.6021640522298242,99.6021640522297389,188.8699329514141994,15.3819386225226520,1.4407170201094091,84.2202254297071704,1.6484402137540186,0.0000000000000000,4223.0171014910347367,0.0000000000000000,0.0000000000000000,0.9977481776667313,0.9896895627193052,1.4020374685875083,13.6009572166040158,12.1989197480165075,0.5448322661549326,0.5348244453033959,0.2420445006952253,0.0000000000000000,0.0217700000000000,0.9977073264314333,1.0010390984727762,-1.3240407657458295,15.4527540392447431,16.7767948049905726,0.4329285589113303,0.4304702919193264,0.2210263704197996,0.0000000000000000,0.0000000000000000
9,99.6071078076381013,99.6071078076378598,188.8572564025929523,15.3891909159859956,1.4402559966936630,84.2179168916520666,1.6483815851827839,0.0000000000000000,4223.0171009810028409,0.0000000000000000,0.0000000000000000,0.9976742928210551,0.9895508354996378,1.4040401573226315,13.5879805022045090,12.1839403448818775,0.5448322661549339,0.5347622236240985,0.2417129835141427,0.0000000000000000,0.0217700000000000,0.9976578907969071,1.0013302416906780,-1.3468754951447401,15.4557749073219561,16.8026504024666963,0.4329285589113300,0.4304325148748553,0.2215225740256216,0.0000000000000000,0.0000000000000000
