period,rgdp,ngdp,iy,c,W,sW,cW,ceW1,ceW2,y0,va0,i0,c0,l0,y1,va1,i1,c1,l1,rer0,nx0,rex0,rim0,rexf0,rimf0,rexs0-0,rims0-0,rexsf0-0,rimsf0-0,rexs1-0,rims1-0,rexsf1-0,rimsf1-0,rer2,nx2,rex2,rim2,rexf2,rimf2,rexs0-2,rims0-2,rexsf0-2,rimsf0-2,rexs1-2,rims1-2,rexsf1-2,rimsf1-2
0,582.1716265122414597,615.3907790943304690,0.0905652708842536,466.0382170055802362,5.7334513790523207,5.7406381935068911,24248.8467648856312735,0.0000000000000000,0.0000000000000000,371.1759565649048795,116.8960587261012307,19.8081785897205762,106.4744681366038463,76.6860309325364682,791.4713485259313757,465.2799498504473945,85.4963997795660617,359.5637488689764041,307.5110353054797656,0.9512667273952299,0.6579619674439741,14.2720484252588662,14.2886107707078551,6.7201378545058246,4.2445186120104061,12.0609334218342070,9.2067949047700743,3.7203581023190231,6.0913113908432237,2.2111150034246592,5.0818158659377808,0.5241605096913831,0.6288264636626005,0.9626982084290977,15.5296283339231280,116.9185628915549984,106.0738462959092345,43.5114665599676655,32.1456318958834544,81.4492147640552275,75.4994131212712603,27.4263025605001900,36.3093955594289994,35.4693481274997708,30.5744331746379778,4.7193293353832644,7.2020710005386643
1,581.5627757550354318,610.7747489002737211,0.0923343758777111,467.0828430966522546,5.7344223996240578,5.7417556190204451,24213.8220408214147028,0.0000000000000000,0.0000000000000000,368.3207597049772062,115.9968591580539794,20.2064071717838267,106.8006799826253541,76.0908034131539921,791.9797800202690041,465.5788399879468784,86.9496011920587932,360.2821631140269005,308.1605958753037271,0.9567634600490895,0.4044694678042777,14.1980952011472681,14.3688010911330331,6.6864428816852746,4.2658193359759151,11.9939636084002927,9.2549853331441270,3.7406099026814053,6.0589321803519116,2.2041315927469740,5.1138157579889061,0.5252094332945095,0.6275107013333631,0.9678988351853318,11.3090967845724890,114.9897126543397263,107.4966882419456198,42.8059493389711108,32.5456723292924579,79.9824812631106568,76.5542355281286575,27.7946506877464401,35.6527614501896792,35.0072313912290767,30.9424527138169623,4.7510216415460160,7.1531878887814289
2,581.1691763560196478,607.2604145498991102,0.0936080629160957,467.8726933304448039,5.7351545121941614,5.7426364986172604,24181.9169625909416936,0.0000000000000000,0.0000000000000000,366.3334485737394175,115.3709866181024779,20.5302191386612627,107.0292500592239264,75.7062085094455455,792.3895162015941196,465.8197104000646505,87.9669044067778572,360.8434432712208491,308.5749085357946342,0.9611438353457133,0.1983541357343004,14.1359370738947057,14.4394095032031586,6.6583197463561401,4.2851097805648086,11.9382061955639163,9.2971478816206261,3.7588916107979800,6.0320492717902594,2.1977308783307885,5.1422616215825325,0.5262181697668286,0.6262704745658808,0.9718516409800507,8.3033920597792132,113.6199921301049613,108.5197746356938637,42.2948933805381557,32.8581689115492708,78.9600527432918255,77.2885508341216791,28.0782308455730103,35.1832503353100279,34.6599393868131500,31.2312238015721917,4.7799380659762587,7.1116430452281243
3,580.9339590382803635,604.5404402088615825,0.0945254184354184,468.4800301604716992,5.7357065993810536,5.7433398950436416,24152.7264190269743267,0.0000000000000000,0.0000000000000000,364.9584685783061104,114.9379581865712936,20.7954225567550814,107.1898424649513828,75.4642703327105977,792.7381074456186525,466.0246357164896835,88.6775171340650417,361.2901876955203306,308.8331741441194254,0.9647038672151071,0.0277683183517503,14.0831581370287147,14.5018683637026022,6.6346106773020690,4.3026458661620017,11.8913196555758880,9.3343110799495008,3.7754561273869189,6.0095137515000605,2.1918384814528267,5.1675572837531023,0.5271897387750825,0.6250969258020089,0.9748997622444987,6.1593234469769698,112.6398597335111020,109.2437353941446787,41.9198865248094918,33.1017821967588333,78.2415628084740149,77.7879465610794512,28.2954114740810709,34.8437727583633503,34.3982969250370871,31.4557888330652204,4.8063707226777650,7.0761137664461433
4,580.8177994093246070,603.8327936698325402,0.0952265182613810,468.8871487068055899,5.7361204080393371,5.7439077011438178,24125.9392469258527854,0.0000000000000000,0.0000000000000000,364.0254777460918376,114.6441273249961910,21.0215462001791096,107.2853993721063262,75.3211170413431148,793.0487673622546936,466.2072624542764174,89.2115997815523230,361.6017493346992637,308.9892384008967383,0.9653506470743377,-0.0991109824310232,13.9926122622347346,14.5282560620458483,6.5907040924720368,4.3087303581674261,11.8077220369676592,9.3429153496615100,3.7807306658336715,5.9669074026341669,2.1848902252670745,5.1853407123843391,0.5279996923337548,0.6237966898378701,0.9776343091718075,4.6436595432730741,111.9589850223757566,109.7302257132500216,41.6492818108125746,33.2879808509042618,77.7514901408651156,78.1065234509071331,28.4578024455759540,34.6030444630375840,34.2074948815106410,31.6237022623428743,4.8301784053283061,7.0462373477749889
5,580.7741012209349947,606.0184123510293830,0.0958201471157035,469.0486404580851740,5.7364425700766342,147.4011827982175760,24101.3106035704477108,0.0000000000000000,0.0000000000000000,363.3858212331759319,114.4426775166886898,21.2276269225828287,107.3085528381374587,75.2368753137944140,793.3210937093191433,466.3673541484876068,89.6612151425057675,361.7400876199477011,309.0667113442549976,0.9615385052347507,-0.1981658808826836,13.7614480275721363,14.4496765624241377,6.4718079452445094,4.2800550428122737,11.5876740316864861,9.2656662277552737,3.7516899706689730,5.8498130385475653,2.1737739958856497,5.1840103346688649,0.5283650721433011,0.6219949066969442,0.9805338524029359,3.6066536983887403,111.5343221276602037,110.0144766435861214,41.4672657076629960,33.4232581881804407,77.4520809200336942,78.2777706684114349,28.5724338654613348,34.4448865727253519,34.0822412076265238,31.7367059751746758,4.8508243227191032,7.0223791349376441
6,580.8094242612320386,604.3477280302018926,0.0961531984400055,469.3363627415237147,5.7367315680318507,292.0026058604330501,24078.6425079176588042,0.0000000000000000,0.0000000000000000,362.9342066307829100,114.3004485653000586,21.3764205676699319,107.3569822002415748,75.1827247041984350,793.6252152111836722,466.5461371674806514,89.8862716490459661,361.9793805412821257,309.1195276444734077,0.9640716062442635,-0.3688100428979020,13.5373823810827680,14.3599738216063439,6.3561572647828157,4.2485591942799541,11.3743062348709216,9.1811786242972637,3.7198843363051348,5.7359071617770230,2.1630761462118460,5.1787951973090820,0.5286748579748195,0.6202501030057925,0.9819612831664678,2.9372908803315738,111.2318914332694533,110.2045180633494823,41.3297482879471545,33.5302390328017026,77.2418072562794293,78.3831359125472034,28.6604682800480965,34.3280275963083810,33.9900841769900239,31.8213821508022647,4.8697707527536043,7.0017206916387700
7,580.8821341380797776,602.9054218210121689,0.0964086256075367,469.5747116238183594,5.7369558197470667,inf,24057.7702523844272946,0.0000000000000000,0.0000000000000000,362.6129269379721336,114.1992665539815306,21.5067213632315379,107.3923518153880536,75.1484206639087802,793.9218789793618498,466.7205360303547650,90.0507060265469477,362.1823598084303057,309.1513597576056895,0.9663428981274528,-0.5187143601850970,13.3177003870002153,14.2595132331375947,6.2422224863393856,4.2142633190874328,11.1649581990344764,9.0896610037393764,3.6853326549645136,5.6236656420655509,2.1527421879657398,5.1698522293982174,0.5289306641229193,0.6185568442738348,0.9831451466076149,2.4555611582689210,111.0163393729272343,110.3306929580972451,41.2244686427656362,33.6155582066552725,77.0932288539408717,78.4464622384649317,28.7283749570000104,34.2407040859143166,33.9231105189863484,31.8842307196323169,4.8871832496552621,6.9837645568513205
8,580.9199939798627383,600.8008156588513202,0.0961720619749890,469.3508798466864960,5.7371261808623544,5.7371261808623544,24038.5529804142934154,0.0000000000000000,0.0000000000000000,363.1055975038891575,114.3544254385683558,21.5145703253714409,107.2855237883077137,75.3520571905524292,793.7204039161056244,466.6020954734065640,89.8006892348633414,362.0653560583787680,308.8803920542557080,0.9696952582218594,-0.7460468329610794,12.9524383257636124,14.0430776886244360,6.0512476741609751,4.1429288694538267,10.8128249139781616,8.9011049448252457,3.6141156599035305,5.4346964468048249,2.1396134117854517,5.1419727437991893,0.5288132095502963,0.6165512273561501,0.9839046464980729,2.2213245463845652,110.8941266686403253,110.3951578223168326,41.1521246303504569,33.6788482964522089,77.0076401687452403,78.4748432107435576,28.7765826896959211,34.1826439426488946,33.8864864998950850,31.9203146115732643,4.9022656067562851,6.9694806877015596
9,580.9998336475844098,599.6421041646625554,0.0963049593673974,469.5169925597803626,5.7373546780062608,5.7373546780062608,24020.8671940966087277,0.0000000000000000,0.0000000000000000,362.8761970160544479,114.2821793449746508,21.5850299437988475,107.3021884499602692,75.3250812391487869,793.9786425581288540,466.7539054696038647,89.8847061744910860,362.2148041098200792,308.9166042318491350,0.9715709857079470,-0.8916639471893664,12.6272189906298049,13.8412554634864460,5.8835627496652494,4.0768635584817963,10.5001214138872889,8.7262116216141088,3.5481804758016224,5.2689573797737683,2.1270975767425151,5.1150438418723372,0.5286830826801737,0.6146053698914813,0.9847189068756760,2.0355645270535518,110.8254285480405201,110.4214370344140548,41.1007358356662209,33.7285996958021030,76.9607213597678026,78.4781207898673046,28.8125081523805555,34.1435524762622222,33.8647071882727175,31.9433162445467573,4.9160915434215493,6.9571833594039969
10,581.0909284702028117,598.6456488872680666,0.0963935371272487,469.6536100892683407,5.7375470512269882,5.7375470512269882,24004.6023076337332895,0.0000000000000000,0.0000000000000000,362.7220424571628996,114.2336307791250505,21.6428477728077695,107.3121591150530634,75.3115537352471733,794.2157505987568129,466.8932934808793220,89.9352468709677311,362.3414509742152632,308.9383326594618779,0.9732308872910246,-1.0130210744429586,12.3359714754182477,13.6528763370029367,5.7353967137689050,4.0155903916790487,10.2208214320313182,8.5637819643666777,3.4870485051880045,5.1226810248848418,2.1151500433869286,5.0890943726362590,0.5285418864910445,0.6127156888840634,0.9853890739594912,1.9332852479064968,110.7950471048994103,110.4223981240334922,41.0648878029521924,33.7679249437613933,76.9408815610200634,78.4659256337745603,28.8391477831220584,34.1183000415829696,33.8541655438793470,31.9564724902589283,4.9287771606393322,6.9465877613692246
